동물종류,나이그룹,성별,중성화 여부,시도,총건수,입양건수,평균체중,입양률
고양이,1세 이하,수컷,미상,광주광역시,605,77,0.6013930348258706,12.73
고양이,1세 이하,수컷,미상,대구광역시,162,67,0.98575,41.36
고양이,1세 이하,수컷,미상,대전광역시,494,120,0.9754969574036512,24.29
고양이,1세 이하,수컷,미상,부산광역시,458,59,0.9004814004376367,12.88
고양이,1세 이하,수컷,미상,서울특별시,153,36,0.9968627450980393,23.53
고양이,1세 이하,수컷,미상,세종특별자치시,153,87,0.8673202614379084,56.86
고양이,1세 이하,수컷,미상,울산광역시,44,14,1.1970454545454545,31.82
고양이,1세 이하,수컷,미상,인천광역시,473,104,0.8603601694915254,21.99
고양이,1세 이하,수컷,미상,전라남도,925,185,0.9202918918918919,20.0
고양이,1세 이하,수컷,미상,전북특별자치도,168,86,1.1245833333333333,51.19
고양이,1세 이하,수컷,미상,제주특별자치도,14,6,2.1142857142857143,42.86
고양이,1세 이하,수컷,미상,충청남도,491,272,1.023530612244898,55.4
고양이,1세 이하,수컷,미상,충청북도,158,33,1.9050632911392404,20.89
고양이,1세 이하,수컷,중성화 O,강원특별자치도,18,11,5.372222222222223,61.11
고양이,1세 이하,수컷,중성화 O,경기도,197,81,3.2949238578680204,41.12
고양이,1세 이하,수컷,중성화 O,경상남도,46,20,2.2558695652173912,43.48
고양이,1세 이하,수컷,중성화 O,경상북도,30,20,3.6120689655172415,66.67
고양이,1세 이하,수컷,중성화 O,광주광역시,30,15,3.8133333333333335,50.0
고양이,1세 이하,수컷,중성화 O,대구광역시,28,11,3.1164285714285715,39.29
고양이,1세 이하,수컷,중성화 O,대전광역시,2,0,3.0,0.0
고양이,1세 이하,수컷,중성화 O,부산광역시,13,6,3.4615384615384617,46.15
고양이,1세 이하,수컷,중성화 O,서울특별시,132,49,3.283030303030303,37.12
고양이,1세 이하,수컷,중성화 O,세종특별자치시,1,1,3.8,100.0
고양이,1세 이하,수컷,중성화 O,울산광역시,23,9,3.5269565217391308,39.13
고양이,1세 이하,수컷,중성화 O,인천광역시,74,31,3.689054054054054,41.89
고양이,1세 이하,수컷,중성화 O,전라남도,12,8,3.455,66.67
고양이,1세 이하,수컷,중성화 O,전북특별자치도,53,23,3.3783018867924532,43.4
고양이,1세 이하,수컷,중성화 O,제주특별자치도,25,12,2.38,48.0
고양이,1세 이하,수컷,중성화 O,충청남도,31,22,3.2841935483870968,70.97
고양이,1세 이하,수컷,중성화 O,충청북도,15,9,3.5653333333333337,60.0
고양이,1세 이하,수컷,중성화 X,강원특별자치도,1142,410,1.0044877606527651,35.9
고양이,1세 이하,수컷,중성화 X,경기도,8757,3445,0.8795089683537073,39.34
고양이,1세 이하,수컷,중성화 X,경상남도,1045,401,1.041531100478469,38.37
고양이,1세 이하,수컷,중성화 X,경상북도,1632,824,0.8249478207489257,50.49
고양이,1세 이하,수컷,중성화 X,광주광역시,2642,408,0.6219159409314654,15.44
고양이,1세 이하,수컷,중성화 X,대구광역시,3993,1753,1.0405239408373026,43.9
고양이,1세 이하,수컷,중성화 X,대전광역시,55,8,0.3583636363636364,14.55
고양이,1세 이하,수컷,중성화 X,부산광역시,1992,467,0.7284673366834171,23.44
고양이,1세 이하,수컷,중성화 X,서울특별시,3812,1462,0.864664914586071,38.35
고양이,1세 이하,수컷,중성화 X,세종특별자치시,91,32,1.0432967032967033,35.16
고양이,1세 이하,수컷,중성화 X,울산광역시,2242,637,0.7120972780008924,28.41
고양이,1세 이하,수컷,중성화 X,인천광역시,2828,1138,1.004528703047484,40.24
고양이,1세 이하,수컷,중성화 X,전라남도,847,240,0.9732349468713105,28.34
고양이,1세 이하,수컷,중성화 X,전북특별자치도,3678,1813,0.8633269858541893,49.29
고양이,1세 이하,수컷,중성화 X,제주특별자치도,1103,391,0.8516076294277929,35.45
고양이,1세 이하,수컷,중성화 X,충청남도,1785,791,1.1707705286839145,44.31
고양이,1세 이하,수컷,중성화 X,충청북도,981,479,1.094234693877551,48.83
고양이,1세 이하,암컷,미상,강원특별자치도,350,91,0.9158181818181819,26.0
고양이,1세 이하,암컷,미상,경기도,2174,628,1.401596870685688,28.89
고양이,1세 이하,암컷,미상,경상남도,379,131,1.5767546174142482,34.56
고양이,1세 이하,암컷,미상,경상북도,424,239,1.0315839243498819,56.37
고양이,1세 이하,암컷,미상,광주광역시,848,190,1.078370720188902,22.41
고양이,1세 이하,암컷,미상,대구광역시,358,118,1.6360893854748604,32.96
고양이,1세 이하,암컷,미상,대전광역시,756,172,0.9925901201602136,22.75
고양이,1세 이하,암컷,미상,부산광역시,1241,237,1.0508495145631067,19.1
고양이,1세 이하,암컷,미상,서울특별시,2393,467,0.910484949832776,19.52
고양이,1세 이하,암컷,미상,세종특별자치시,135,73,1.0902222222222222,54.07
고양이,1세 이하,암컷,미상,울산광역시,73,27,1.922739726027397,36.99
고양이,1세 이하,암컷,미상,인천광역시,814,217,1.2336162361623615,26.66
고양이,1세 이하,암컷,미상,전라남도,590,140,0.8724745762711864,23.73
고양이,1세 이하,암컷,미상,전북특별자치도,210,115,1.496190476190476,54.76
고양이,1세 이하,암컷,미상,제주특별자치도,127,33,2.130708661417323,25.98
고양이,1세 이하,암컷,미상,충청남도,767,412,1.263093994778068,53.72
고양이,1세 이하,암컷,미상,충청북도,255,100,1.9303149606299213,39.22
고양이,1세 이하,암컷,중성화 O,강원특별자치도,2,1,2.15,50.0
고양이,1세 이하,암컷,중성화 O,경기도,104,32,2.800288461538462,30.77
고양이,1세 이하,암컷,중성화 O,경상남도,57,14,2.513508771929825,24.56
고양이,1세 이하,암컷,중성화 O,경상북도,15,10,3.3280000000000003,66.67
고양이,1세 이하,암컷,중성화 O,광주광역시,13,6,2.9538461538461536,46.15
고양이,1세 이하,암컷,중성화 O,대구광역시,24,9,2.7862500000000003,37.5
고양이,1세 이하,암컷,중성화 O,부산광역시,23,4,2.7743478260869567,17.39
고양이,1세 이하,암컷,중성화 O,서울특별시,69,38,2.9310144927536235,55.07
고양이,1세 이하,암컷,중성화 O,울산광역시,16,8,2.851875,50.0
고양이,1세 이하,암컷,중성화 O,인천광역시,47,18,2.7344680851063834,38.3
고양이,1세 이하,암컷,중성화 O,전라남도,9,2,2.9222222222222225,22.22
고양이,1세 이하,암컷,중성화 O,전북특별자치도,24,12,3.3833333333333333,50.0
고양이,1세 이하,암컷,중성화 O,제주특별자치도,22,8,1.6772727272727272,36.36
고양이,1세 이하,암컷,중성화 O,충청남도,20,8,2.6555,40.0
고양이,1세 이하,암컷,중성화 O,충청북도,5,4,3.6,80.0
고양이,1세 이하,암컷,중성화 X,강원특별자치도,1146,369,1.176639712488769,32.2
고양이,1세 이하,암컷,중성화 X,경기도,6663,2795,0.7543483483483484,41.95
고양이,1세 이하,암컷,중성화 X,경상남도,1096,397,1.0411232876712329,36.22
고양이,1세 이하,암컷,중성화 X,경상북도,1572,761,0.7848564135290363,48.41
고양이,1세 이하,암컷,중성화 X,광주광역시,2401,321,0.4922333333333333,13.37
고양이,1세 이하,암컷,중성화 X,대구광역시,3805,1728,0.9814620653319284,45.41
고양이,1세 이하,암컷,중성화 X,대전광역시,118,24,0.615677966101695,20.34
고양이,1세 이하,암컷,중성화 X,부산광역시,1847,376,0.6726355748373102,20.36
고양이,1세 이하,암컷,중성화 X,서울특별시,1638,1003,1.1019852941176471,61.23
고양이,1세 이하,암컷,중성화 X,세종특별자치시,72,26,0.7544444444444445,36.11
고양이,1세 이하,암컷,중성화 X,울산광역시,1854,658,0.7533890987587696,35.49
고양이,1세 이하,암컷,중성화 X,인천광역시,2909,1078,0.806470385674931,37.06
고양이,1세 이하,암컷,중성화 X,전라남도,781,256,1.0694110115236877,32.78
고양이,1세 이하,암컷,중성화 X,전북특별자치도,3568,1776,0.9202160493827161,49.78
고양이,1세 이하,암컷,중성화 X,제주특별자치도,942,348,0.6397027600849257,36.94
고양이,1세 이하,암컷,중성화 X,충청남도,1612,768,1.0235611285266457,47.64
고양이,1세 이하,암컷,중성화 X,충청북도,945,447,0.9760529100529101,47.3
고양이,2-3세,미상,미상,강원특별자치도,54,15,4.021481481481481,27.78
고양이,2-3세,미상,미상,경기도,496,141,4.014193548387096,28.43
고양이,2-3세,미상,미상,경상남도,173,30,3.1813953488372095,17.34
고양이,2-3세,미상,미상,경상북도,58,7,3.820689655172414,12.07
고양이,2-3세,미상,미상,광주광역시,10,1,3.53,10.0
고양이,2-3세,미상,미상,대구광역시,108,23,4.057685185185186,21.3
고양이,2-3세,미상,미상,대전광역시,404,160,3.7863861386138615,39.6
고양이,2-3세,미상,미상,부산광역시,53,20,2.708301886792453,37.74
고양이,2-3세,미상,미상,서울특별시,39,6,3.6564102564102563,15.38
고양이,2-3세,미상,미상,세종특별자치시,1,0,2.6,0.0
고양이,2-3세,미상,미상,울산광역시,170,24,3.440357142857143,14.12
고양이,2-3세,미상,미상,인천광역시,218,36,3.7024311926605504,16.51
고양이,2-3세,미상,미상,전라남도,14,1,3.642857142857143,7.14
고양이,2-3세,미상,미상,전북특별자치도,20,6,4.425,30.0
고양이,2-3세,미상,미상,제주특별자치도,2,0,5.85,0.0
고양이,2-3세,미상,미상,충청남도,123,25,3.834016393442623,20.33
고양이,2-3세,미상,미상,충청북도,47,3,3.791276595744681,6.38
고양이,2-3세,미상,중성화 O,강원특별자치도,4,0,4.475,0.0
고양이,2-3세,미상,중성화 O,경기도,56,5,4.375,8.93
고양이,2-3세,미상,중성화 O,경상남도,7,0,3.1,0.0
고양이,2-3세,미상,중성화 O,경상북도,3,0,5.166666666666667,0.0
고양이,2-3세,미상,중성화 O,대구광역시,12,1,3.895,8.33
고양이,2-3세,미상,중성화 O,대전광역시,4,0,3.25,0.0
고양이,2-3세,미상,중성화 O,부산광역시,1,1,4.0,100.0
고양이,2-3세,미상,중성화 O,서울특별시,7,0,3.5714285714285716,0.0
고양이,2-3세,미상,중성화 O,울산광역시,8,0,3.45,0.0
고양이,2-3세,미상,중성화 O,인천광역시,11,1,3.7290909090909095,9.09
고양이,2-3세,미상,중성화 O,전북특별자치도,3,2,5.333333333333333,66.67
고양이,2-3세,미상,중성화 O,충청남도,3,1,4.78,33.33
고양이,2-3세,미상,중성화 X,강원특별자치도,72,18,3.3194444444444446,25.0
고양이,2-3세,미상,중성화 X,경기도,113,15,4.0145132743362835,13.27
고양이,2-3세,미상,중성화 X,경상남도,124,14,2.9048387096774193,11.29
고양이,2-3세,미상,중성화 X,경상북도,22,2,4.478181818181818,9.09
고양이,2-3세,미상,중성화 X,광주광역시,1,1,4.2,100.0
고양이,2-3세,미상,중성화 X,대구광역시,29,4,3.860344827586207,13.79
고양이,2-3세,미상,중성화 X,대전광역시,24,17,3.766666666666667,70.83
고양이,2-3세,미상,중성화 X,부산광역시,104,22,3.4325,21.15
고양이,2-3세,미상,중성화 X,서울특별시,14,5,3.557142857142857,35.71
고양이,2-3세,미상,중성화 X,세종특별자치시,3,0,3.866666666666667,0.0
고양이,2-3세,미상,중성화 X,울산광역시,128,7,3.050234375,5.47
고양이,2-3세,미상,중성화 X,인천광역시,47,3,3.165531914893617,6.38
고양이,2-3세,미상,중성화 X,전라남도,17,5,3.9823529411764707,29.41
고양이,2-3세,미상,중성화 X,전북특별자치도,53,9,3.311320754716981,16.98
고양이,2-3세,미상,중성화 X,제주특별자치도,1,1,3.7,100.0
고양이,2-3세,미상,중성화 X,충청남도,29,3,3.786206896551724,10.34
고양이,2-3세,미상,중성화 X,충청북도,37,12,3.3027027027027027,32.43
고양이,2-3세,수컷,미상,강원특별자치도,44,8,3.510810810810811,18.18
고양이,2-3세,수컷,미상,경기도,145,30,4.049931034482759,20.69
고양이,2-3세,수컷,미상,경상남도,103,18,3.214563106796117,17.48
고양이,2-3세,수컷,미상,경상북도,46,12,4.006739130434783,26.09
고양이,2-3세,수컷,미상,광주광역시,37,9,4.167567567567567,24.32
고양이,2-3세,수컷,미상,대구광역시,18,2,4.882222222222222,11.11
고양이,2-3세,수컷,미상,대전광역시,160,55,3.9390625,34.38
고양이,2-3세,수컷,미상,부산광역시,154,23,3.7188311688311693,14.94
고양이,2-3세,수컷,미상,서울특별시,42,8,4.118095238095238,19.05
고양이,2-3세,수컷,미상,세종특별자치시,33,6,3.7266666666666666,18.18
고양이,2-3세,수컷,미상,울산광역시,11,4,4.336363636363637,36.36
고양이,2-3세,수컷,미상,인천광역시,84,16,4.113333333333333,19.05
고양이,2-3세,수컷,미상,전라남도,237,18,4.059535864978903,7.59
고양이,2-3세,수컷,미상,전북특별자치도,20,5,3.7975000000000003,25.0
고양이,2-3세,수컷,미상,제주특별자치도,40,7,4.335,17.5
고양이,2-3세,수컷,미상,충청남도,108,28,3.7104629629629633,25.93
고양이,2-3세,수컷,미상,충청북도,71,9,3.8830985915492957,12.68
고양이,2-3세,수컷,중성화 O,강원특별자치도,30,15,4.34,50.0
고양이,2-3세,수컷,중성화 O,경기도,527,214,4.576869070208729,40.61
고양이,2-3세,수컷,중성화 O,경상남도,75,12,3.550666666666667,16.0
고양이,2-3세,수컷,중성화 O,경상북도,72,44,4.595138888888889,61.11
고양이,2-3세,수컷,중성화 O,광주광역시,108,47,4.82537037037037,43.52
고양이,2-3세,수컷,중성화 O,대구광역시,47,23,4.6153191489361705,48.94
고양이,2-3세,수컷,중성화 O,대전광역시,7,3,4.571428571428571,42.86
고양이,2-3세,수컷,중성화 O,부산광역시,133,41,3.9806015037593983,30.83
고양이,2-3세,수컷,중성화 O,서울특별시,423,143,4.25354609929078,33.81
고양이,2-3세,수컷,중성화 O,세종특별자치시,13,10,4.14,76.92
고양이,2-3세,수컷,중성화 O,울산광역시,39,17,4.892307692307693,43.59
고양이,2-3세,수컷,중성화 O,인천광역시,194,64,4.379170984455958,32.99
고양이,2-3세,수컷,중성화 O,전라남도,28,11,4.342142857142857,39.29
고양이,2-3세,수컷,중성화 O,전북특별자치도,148,77,4.610067567567567,52.03
고양이,2-3세,수컷,중성화 O,제주특별자치도,94,30,4.43404255319149,31.91
고양이,2-3세,수컷,중성화 O,충청남도,97,59,4.35639175257732,60.82
고양이,2-3세,수컷,중성화 O,충청북도,79,49,4.342658227848101,62.03
고양이,2-3세,수컷,중성화 X,강원특별자치도,285,61,4.129602888086643,21.4
고양이,2-3세,수컷,중성화 X,경기도,1361,311,4.037154411764706,22.85
고양이,2-3세,수컷,중성화 X,경상남도,187,47,3.6331550802139034,25.13
고양이,2-3세,수컷,중성화 X,경상북도,214,67,3.965868544600939,31.31
고양이,2-3세,수컷,중성화 X,광주광역시,278,71,3.97136690647482,25.54
고양이,2-3세,수컷,중성화 X,대구광역시,375,55,4.265306666666667,14.67
고양이,2-3세,수컷,중성화 X,대전광역시,17,8,4.120588235294117,47.06
고양이,2-3세,수컷,중성화 X,부산광역시,464,76,3.5264870689655172,16.38
고양이,2-3세,수컷,중성화 X,서울특별시,628,136,3.9039776357827476,21.66
고양이,2-3세,수컷,중성화 X,세종특별자치시,20,7,3.8714999999999997,35.0
고양이,2-3세,수컷,중성화 X,울산광역시,136,24,4.299779411764706,17.65
고양이,2-3세,수컷,중성화 X,인천광역시,437,94,3.8301144164759724,21.51
고양이,2-3세,수컷,중성화 X,전라남도,109,32,4.150275229357798,29.36
고양이,2-3세,수컷,중성화 X,전북특별자치도,375,131,4.2104800000000004,34.93
고양이,2-3세,수컷,중성화 X,제주특별자치도,259,40,3.7864864864864867,15.44
고양이,2-3세,수컷,중성화 X,충청남도,296,83,3.8614864864864864,28.04
고양이,2-3세,수컷,중성화 X,충청북도,215,94,3.8026046511627905,43.72
고양이,2-3세,암컷,미상,강원특별자치도,61,19,3.1866666666666665,31.15
고양이,2-3세,암컷,미상,경기도,972,314,3.55216271884655,32.3
고양이,2-3세,암컷,미상,경상남도,129,33,3.1581395348837207,25.58
고양이,2-3세,암컷,미상,경상북도,120,69,3.4267499999999997,57.5
고양이,2-3세,암컷,미상,광주광역시,258,97,3.1642248062015503,37.6
고양이,2-3세,암컷,미상,대구광역시,194,58,3.932731958762887,29.9
고양이,2-3세,암컷,미상,대전광역시,255,90,3.441960784313726,35.29
고양이,2-3세,암컷,미상,부산광역시,570,122,3.2839122807017542,21.4
고양이,2-3세,암컷,미상,서울특별시,706,178,3.3126487252124646,25.21
고양이,2-3세,암컷,미상,세종특별자치시,36,17,3.5116666666666667,47.22
고양이,2-3세,암컷,미상,울산광역시,47,23,3.75531914893617,48.94
고양이,2-3세,암컷,미상,인천광역시,327,113,3.6017737003058103,34.56
고양이,2-3세,암컷,미상,전라남도,131,23,3.4229007633587782,17.56
고양이,2-3세,암컷,미상,전북특별자치도,55,30,3.564545454545455,54.55
고양이,2-3세,암컷,미상,제주특별자치도,168,43,3.238095238095238,25.6
고양이,2-3세,암컷,미상,충청남도,189,100,3.6564021164021163,52.91
고양이,2-3세,암컷,미상,충청북도,204,78,3.36156862745098,38.24
고양이,2-3세,암컷,중성화 O,강원특별자치도,21,5,4.963809523809523,23.81
고양이,2-3세,암컷,중성화 O,경기도,166,39,3.934578313253012,23.49
고양이,2-3세,암컷,중성화 O,경상남도,60,8,3.5166666666666666,13.33
고양이,2-3세,암컷,중성화 O,경상북도,27,16,3.7481481481481485,59.26
고양이,2-3세,암컷,중성화 O,광주광역시,25,16,3.7583333333333333,64.0
