보호소명,시도,시군구,총보호건수,입양건수,자연사건수,안락사건수,반환건수,평균보호기간,개비율,고양이비율,입양률,안락사율,자연사율
제주 동물보호센터,제주특별자치도,제주특별자치도,34673,5167,6478,19506,1940,10.56470452513483,87.48594006864131,12.228535171459061,14.9,56.26,18.68
평택시유기동물보호소,경기도,평택시,14827,4425,3080,4915,1359,10.13724961219397,78.53915154785189,18.82376745127133,29.84,33.15,20.77
밀양시 동물보호센터,경상남도,밀양시,12385,3889,4024,3150,440,10.567622123536536,85.72466693580945,13.87969317723052,31.4,25.43,32.49
익산유기동물보호소,전북특별자치도,익산시,11094,5822,3297,725,828,10.706598161168198,72.70596718947179,26.032089417703265,52.48,6.54,29.72
화성동물보호센터,경기도,화성시,10391,2222,3504,3040,915,9.284284476951207,86.25733808103166,12.472331825618324,21.38,29.26,33.72
군산유기동물보호센터,전북특별자치도,군산시,9939,3786,3436,1626,836,11.912566656605293,66.304457188852,30.264614146292384,38.09,16.36,34.57
반려동물보호센터,충청북도,청주시,9865,4613,1151,1439,2047,10.543233654333502,67.09579320831222,27.551951343132288,46.76,14.59,11.67
(사)영일동물플러스,경상북도,포항시,9271,4531,1502,2041,1071,10.269550210333298,73.96181641678352,23.956423255312266,48.87,22.01,16.2
한국동물구조관리협회,경기도,포천시,8253,1478,1314,4707,593,10.61698776202593,83.99369926087483,14.818853750151458,17.91,57.03,15.92
고양시동물보호센터,경기도,고양시,8171,2232,1651,1746,1584,10.57190062415861,73.29580222738954,22.88581568963407,27.32,21.37,20.21
경주동물사랑보호센터,경상북도,경주시,7763,3227,1461,2218,709,10.595517196959937,74.12082957619477,25.016102022414017,41.57,28.57,18.82
나주유기동물보호센터,전라남도,나주시,7050,927,3872,1975,216,10.598581560283687,79.13475177304964,20.794326241134755,13.15,28.01,54.92
거제시동물보호센터,경상남도,거제시,6840,2364,2351,784,606,10.408040935672515,55.62865497076024,32.96783625730994,34.56,11.46,34.37
목포시유기동물보호소,전라남도,목포시,6836,2118,2627,433,1219,10.448946752486835,66.33996489174956,31.68519602106495,30.98,6.33,38.43
남양주동물보호협회,경기도,남양주시,6720,1987,2330,1338,946,10.554166666666667,78.16964285714286,20.416666666666668,29.57,19.91,34.67
광주동물보호센터,광주광역시,북구,6563,1612,3125,591,981,9.412159073594394,45.61938138046625,51.60749657168978,24.56,9.01,47.62
울산유기동물보호센터,울산광역시,울주군,6469,935,3857,1060,363,10.698716957798732,71.74215489256454,26.974802906167877,14.45,16.39,59.62
한국야생동물보호협회,경기도,안산시,6322,1654,1103,1398,1626,22.364916165770325,80.87630496678267,14.125276811135718,26.16,22.11,17.45
한국동물구조관리협회,경기도,김포시,6296,1159,1079,3346,642,10.637706480304956,83.05273189326556,15.56543837357052,18.41,53.14,17.14
안성시동물보호센터,경기도,안성시,6161,1122,1647,2315,665,10.534653465346535,85.96007141697777,12.433046583346858,18.21,37.58,26.73
펫앤쉘터동물병원,경기도,성남시,5932,2637,580,310,1742,10.48128792987188,60.70465273095077,32.48482805124747,44.45,5.23,9.78
원주시동물보호센터,강원특별자치도,원주시,5901,1071,3035,519,1257,10.6015929503474,65.37874936451449,26.58871377732588,18.15,8.8,51.43
천안시 동물보호센터,충청남도,천안시,5801,1724,1608,1277,998,10.640062058265816,67.12635752456472,30.5636959144975,29.72,22.01,27.72
유기동물및관리협회,경상남도,김해시,5776,1080,3935,404,340,10.612188365650969,75.2770083102493,21.849030470914126,18.7,6.99,68.13
창녕 유기동물보호소,경상남도,창녕군,5768,651,1806,2696,253,10.567094313453536,86.00901525658807,13.609570041608876,11.29,46.74,31.31
광주동물보호센터,광주광역시,광산구,5753,1530,2529,720,803,9.49869633234834,55.53624196071615,41.59568920563184,26.59,12.52,43.96
경산시유기동물보호소,경상북도,경산시,5704,2261,1629,1092,653,10.09274193548387,83.41514726507714,15.603085553997195,39.64,19.14,28.56
위더스 동물보호센터,경기도,이천시,5643,1862,2462,1122,135,10.597022860180754,73.13485734538367,25.429735956051747,33.0,19.88,43.63
창원동물보호센터,경상남도,창원시,5256,2227,548,693,1675,9.540525114155251,98.85844748858447,0.17123287671232876,42.37,13.18,10.43
당진시동물보호소,충청남도,당진시,5195,1980,1535,1111,516,9.537439846005775,87.12223291626565,10.452358036573628,38.11,21.39,29.55
가정동물병원,인천광역시,서구,5132,2343,1209,411,903,10.618667186282151,59.78176149649259,36.438035853468435,45.65,8.01,23.56
용인시 동물보호센터,경기도,용인시,5121,2000,302,290,774,10.50888498340168,74.47764108572544,22.61277094317516,39.05,5.66,5.9
위더스 동물보호센터,경기도,여주시,5083,1655,2106,1139,93,10.553216604367499,76.136140074759,22.112925437733622,32.56,22.41,41.43
수원시 동물보호센터,경기도,수원시,4966,1811,837,391,1702,10.37555376560612,64.31735803463552,30.829641562625852,36.47,7.87,16.85
한국동물구조관리협회,경기도,양주시,4872,974,824,2468,526,10.61555829228243,82.63546798029556,15.886699507389162,19.99,50.66,16.91
중부벳동물병원,충청남도,아산시,4691,3198,384,429,624,9.63376678746536,71.60520144958431,24.493711362182903,68.17,9.15,8.19
베스트동물병원,인천광역시,강화군,4470,1326,1329,1523,248,10.625503355704698,75.79418344519016,23.400447427293063,29.66,34.07,29.73
강릉시 동물사랑센터,강원특별자치도,강릉시,4355,2288,775,418,843,10.39540757749713,75.6142365097589,23.513203214695753,52.54,9.6,17.8
인천광역시수의사회,인천광역시,남동구,4309,1127,1715,243,914,10.514040380598747,58.296588535623115,38.24553260617313,26.15,5.64,39.8
대전동물보호센터,대전광역시,서구,4190,1292,928,596,1353,10.555131264916469,62.004773269689736,34.77326968973747,30.84,14.22,22.15
진주시동물보호센터,경상남도,진주시,4112,1324,729,1570,374,10.599951361867705,98.85700389105058,0.7782101167315175,32.2,38.18,17.73
신영재동물병원,인천광역시,계양구,4069,1021,1859,355,796,10.573113787171295,57.139346276726464,40.894568690095845,25.09,8.72,45.69
반려동물보호센터,전라남도,여수시,4037,2025,820,81,1025,10.463710676244736,94.40178350260095,3.913797374287838,50.16,2.01,20.31
경동동물병원,인천광역시,미추홀구,4035,1062,1521,242,936,10.705576208178439,63.44485749690211,32.7633209417596,26.32,6.0,37.7
행복한동물병원,전북특별자치도,전주시,4000,1465,1528,362,577,9.43875,50.449999999999996,46.975,36.62,9.05,38.2
광주TNR동물병원송정,경기도,광주시,3967,1342,998,267,211,10.617847239727753,31.056213763549284,67.2296445676834,33.83,6.73,25.16
서산시 동물보호센터,충청남도,서산시,3946,905,652,1754,451,7.427774961986822,83.52762290927521,15.281297516472378,22.93,44.45,16.52
금일동물보호센터,충청남도,홍성군,3829,1854,910,432,280,7.337947244711413,93.99320971533037,4.831548707234265,48.42,11.28,23.77
정선가축병원,강원특별자치도,정선군,3809,1472,893,1372,58,7.127592543974797,44.99868731950643,54.84379102126542,38.65,36.02,23.44
순천시유기동물보호소,전라남도,순천시,3741,1180,1656,413,454,10.49852980486501,93.58460304731355,4.731355252606255,31.54,11.04,44.27
광주동물보호센터,광주광역시,서구,3719,877,1740,360,599,9.418123151384782,45.012100026888945,51.81500403334229,23.58,9.68,46.79
대구유기동물보호협회,대구광역시,달서구,3677,731,1748,616,554,10.499048137068263,43.432145771008976,52.134892575469124,19.88,16.75,47.54
동부유기동물보호협회,부산광역시,해운대구,3638,1066,1855,62,530,10.636613523914239,36.83342495876855,41.64376030786146,29.3,1.7,50.99
춘천시 동물보호센터,강원특별자치도,춘천시,3633,1066,503,720,1227,10.056151940545003,96.22901183594826,1.5964767409854113,29.34,19.82,13.85
한국동물구조관리협회,경기도,연천군,3616,529,509,2178,346,10.61283185840708,86.80862831858407,11.974557522123893,14.63,60.23,14.08
동물보호관리협회,부산광역시,부산진구,3603,841,2304,47,359,10.714682209270054,37.10796558423536,60.25534276991395,23.34,1.3,63.95
양평군유기동물보호소,경기도,양평군,3581,1185,316,1185,682,10.36414409382854,94.2474169226473,4.049148282602625,33.09,33.09,8.82
대전동물보호센터,대전광역시,유성구,3550,1231,828,620,854,10.449859154929577,63.91549295774648,30.704225352112672,34.68,17.46,23.32
최동물병원,충청남도,태안군,3477,761,1071,1489,113,10.633016968651136,97.06643658326144,1.7256255392579811,21.89,42.82,30.8
부안군 동물보호센터,전북특별자치도,부안군,3452,1097,1230,360,99,15.095017381228274,82.0683661645423,17.497103128621088,31.78,10.43,35.63
